trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1147,False,"{'a': 0.005, 'e': 0.003230882368344986}",20,14,11.149679928397955,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1148,False,"{'a': 0.005, 'e': 0.00321476827530687}",25,8,25.273779708306883,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1149,False,"{'a': 0.005, 'e': 0.0031987345516430728}",30,20,20.098843401031573,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1150,False,"{'a': 0.005, 'e': 0.003182780796509667}",20,12,13.749928413109863,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1151,False,"{'a': 0.005, 'e': 0.0031669066110619442}",35,13,38.50824470619775,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1152,False,"{'a': 0.005, 'e': 0.0031511115984444414}",20,8,18.235342155205945,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1153,False,"{'a': 0.005, 'e': 0.0031353953637810197}",20,16,7.833261286091473,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1154,False,"{'a': 0.005, 'e': 0.003119757514164992}",30,18,24.33949790138296,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1155,False,"{'a': 0.005, 'e': 0.0031041976586493087}",25,13,25.240689520942926,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1156,False,"{'a': 0.005, 'e': 0.0030887154082367687}",25,13,15.273407802296303,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1157,False,"{'a': 0.005, 'e': 0.0030733103758703055}",25,19,11.544823632902837,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1158,False,"{'a': 0.005, 'e': 0.0030579821764233073}",20,9,18.819228491950753,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1159,False,"{'a': 0.005, 'e': 0.0030427304266899898}",20,15,7.6295936252219,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1160,False,"{'a': 0.005, 'e': 0.0030275547453758153}",25,20,9.139110787793703,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1161,False,"{'a': 0.005, 'e': 0.0030124547530879604}",20,14,11.792809718617129,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1162,False,"{'a': 0.005, 'e': 0.0029974300723258286}",20,0,29.652290946474817,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1163,False,"{'a': 0.005, 'e': 0.002982480327471624}",25,16,20.024506391908112,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1164,False,"{'a': 0.005, 'e': 0.002967605144780944}",25,13,20.116623542651425,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1165,False,"{'a': 0.005, 'e': 0.0029528041523734466}",30,7,33.8414334561856,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1166,False,"{'a': 0.005, 'e': 0.0029380769802235503}",30,14,32.5553730094977,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1167,False,"{'a': 0.005, 'e': 0.0029234232601511845}",20,16,7.579302713979379,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1168,False,"{'a': 0.005, 'e': 0.002908842625812584}",30,17,23.404296284826145,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1169,False,"{'a': 0.005, 'e': 0.0028943347126911315}",25,13,21.679919486042028,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1170,False,"{'a': 0.005, 'e': 0.0028798991580882404}",25,11,25.45170335970287,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1171,False,"{'a': 0.005, 'e': 0.002865535601114299}",20,14,11.553210994063853,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1172,False,"{'a': 0.005, 'e': 0.0028512436826796323}",25,11,22.59826838431626,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1173,False,"{'a': 0.005, 'e': 0.0028370230454855348}",20,13,13.818440915930815,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1174,False,"{'a': 0.005, 'e': 0.0028228733340153363}",20,6,26.655669927917252,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1175,False,"{'a': 0.005, 'e': 0.0028087941945255128}",20,6,24.458624466645247,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1176,False,"{'a': 0.005, 'e': 0.0027947852750368437}",25,13,20.363964481206132,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1177,False,"{'a': 0.005, 'e': 0.0027808462253256128}",20,12,12.288474054871688,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1178,False,"{'a': 0.005, 'e': 0.002766976696914851}",20,4,25.944779380467807,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1179,False,"{'a': 0.005, 'e': 0.0027531763430656228}",35,15,33.497471658321246,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1180,False,"{'a': 0.005, 'e': 0.0027394448187683684}",30,17,25.52535788389404,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1181,False,"{'a': 0.005, 'e': 0.002725781780734263}",25,17,17.0644498445172,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1182,False,"{'a': 0.005, 'e': 0.0027121868873866434}",25,16,17.83897881142684,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1183,False,"{'a': 0.005, 'e': 0.0026986597988524685}",20,13,12.646985849561863,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1184,False,"{'a': 0.005, 'e': 0.0026852001769538205}",25,5,32.77862560152207,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1185,False,"{'a': 0.005, 'e': 0.0026718076851994506}",25,13,23.835370091059232,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1186,False,"{'a': 0.005, 'e': 0.002658481988776367}",35,25,20.777593335015137,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1187,False,"{'a': 0.005, 'e': 0.0026452227545414636}",20,16,9.3535772269048,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1188,False,"{'a': 0.005, 'e': 0.0026320296510131984}",20,9,14.036378717343261,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1189,False,"{'a': 0.005, 'e': 0.002618902348363293}",20,11,18.526674852547277,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1190,False,"{'a': 0.005, 'e': 0.0026058405184084983}",25,3,39.589641884612774,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1191,False,"{'a': 0.005, 'e': 0.0025928438346023847}",25,16,14.99986694473597,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1192,False,"{'a': 0.005, 'e': 0.00257991197202718}",25,15,19.922663404323302,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1193,False,"{'a': 0.005, 'e': 0.0025670446073856466}",25,18,12.420011732014428,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1194,False,"{'a': 0.005, 'e': 0.0025542414189929983}",25,17,12.73526342269717,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1195,False,"{'a': 0.005, 'e': 0.002541502086768856}",20,15,10.801667725048501,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1196,False,"{'a': 0.005, 'e': 0.0025288262922292556}",20,6,21.4446220185443,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1197,False,"{'a': 0.005, 'e': 0.0025162137184786704}",25,18,14.428419101049672,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1198,False,"{'a': 0.005, 'e': 0.0025036640502021}",25,16,20.176236052382468,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1199,False,"{'a': 0.005, 'e': 0.002491176973657184}",25,0,36.87067478964652,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1200,False,"{'a': 0.005, 'e': 0.0024787521766663585}",20,13,12.661180188393566,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1201,False,"{'a': 0.005, 'e': 0.002466389348609051}",30,23,12.324661389646236,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1202,False,"{'a': 0.005, 'e': 0.002454088180413917}",20,11,15.37736728973007,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1203,False,"{'a': 0.005, 'e': 0.0024418483645511084}",20,9,18.631667218434092,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1204,False,"{'a': 0.005, 'e': 0.0024296695950245953}",25,10,26.556696559728042,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1205,False,"{'a': 0.005, 'e': 0.0024175515673645035}",30,21,12.167201538911089,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1206,False,"{'a': 0.005, 'e': 0.0024054939786195095}",20,6,25.907588189827656,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1207,False,"{'a': 0.005, 'e': 0.0023934965273492677}",20,11,16.682588913041176,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1208,False,"{'a': 0.005, 'e': 0.0023815589136168707}",35,23,25.104355438529623,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1209,False,"{'a': 0.005, 'e': 0.002369680838981354}",20,14,12.952916671293504,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1210,False,"{'a': 0.005, 'e': 0.002357862006490233}",20,14,10.101666079494324,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1211,False,"{'a': 0.005, 'e': 0.002346102120672079}",25,20,8.80667383906759,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1212,False,"{'a': 0.005, 'e': 0.002334400887529133}",20,8,20.0524746794117,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1213,False,"{'a': 0.005, 'e': 0.002322758014529961}",25,19,9.681215679293734,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1214,False,"{'a': 0.005, 'e': 0.002311173210602129}",25,17,13.781358337565058,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1215,False,"{'a': 0.005, 'e': 0.002299646186124936}",25,14,19.129152469056425,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1216,False,"{'a': 0.005, 'e': 0.0022881766529221693}",30,18,21.58538115739574,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1217,False,"{'a': 0.005, 'e': 0.0022767643242549017}",30,20,18.506465687879906,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1218,False,"{'a': 0.005, 'e': 0.002265408914814322}",20,9,17.787978762044553,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1219,False,"{'a': 0.005, 'e': 0.002254110140714603}",25,17,13.697529137921881,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1220,False,"{'a': 0.005, 'e': 0.002242867719485801}",25,12,24.834607789697888,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1221,False,"{'a': 0.005, 'e': 0.002231681370066805}",25,15,18.03928022246559,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1222,False,"{'a': 0.005, 'e': 0.002220550812798294}",20,16,7.457790979919075,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1223,False,"{'a': 0.005, 'e': 0.002209475769415756}",25,10,24.036190626633793,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1224,False,"{'a': 0.005, 'e': 0.0021984559630425313}",30,22,17.942692051060696,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1225,False,"{'a': 0.005, 'e': 0.002187491118182885}",30,12,29.844306818907533,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1226,False,"{'a': 0.005, 'e': 0.0021765809607151255}",20,6,28.46737158951853,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1227,False,"{'a': 0.005, 'e': 0.0021657252178847474}",25,13,20.925207566130325,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1228,False,"{'a': 0.005, 'e': 0.002154923618297613}",20,11,19.643811060804552,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1229,False,"{'a': 0.005, 'e': 0.002144175891913174}",20,4,24.124261166404484,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1230,False,"{'a': 0.005, 'e': 0.002133481770037708}",20,8,23.729024479098555,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1231,False,"{'a': 0.005, 'e': 0.002122840985317612}",30,7,36.390887887902075,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1232,False,"{'a': 0.005, 'e': 0.002112253271732714}",25,13,25.949014154046658,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1233,False,"{'a': 0.005, 'e': 0.0021017183645896226}",25,17,10.089562374809983,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1234,False,"{'a': 0.005, 'e': 0.0020912360005151103}",25,18,11.314055440553972,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1235,False,"{'a': 0.005, 'e': 0.0020808059174495293}",30,19,21.782881417915878,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1236,False,"{'a': 0.005, 'e': 0.0020704278546402606}",25,3,33.10210531273322,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1237,False,"{'a': 0.005, 'e': 0.0020601015526351906}",20,16,8.54758805634994,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1238,False,"{'a': 0.005, 'e': 0.002049826753276235}",20,9,19.38983452220931,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1239,False,"{'a': 0.005, 'e': 0.002039603199692874}",25,12,20.4224250129768,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1240,False,"{'a': 0.005, 'e': 0.002029430636295734}",30,15,27.446039360171596,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1241,False,"{'a': 0.005, 'e': 0.0020193088087702015}",25,20,10.77918938424414,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1242,False,"{'a': 0.005, 'e': 0.0020092374640700602}",30,17,24.525609213029192,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1243,False,"{'a': 0.005, 'e': 0.0019992163504111687}",25,15,19.089249968442402,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1244,False,"{'a': 0.005, 'e': 0.0019892452172651635}",25,9,26.540189995942633,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1245,False,"{'a': 0.005, 'e': 0.001979323815353195}",25,11,23.098001594252942,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1246,False,"{'a': 0.005, 'e': 0.0019694518966397014}",25,13,17.633565047598967,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1247,False,"{'a': 0.005, 'e': 0.0019596292143262}",30,10,35.615292967509966,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1248,False,"{'a': 0.005, 'e': 0.0019498555228451206}",20,12,14.851469157651026,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1249,False,"{'a': 0.005, 'e': 0.0019401305778536675}",25,16,16.100879517144158,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1250,False,"{'a': 0.005, 'e': 0.0019304541362277093}",25,15,17.60049740859401,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1251,False,"{'a': 0.005, 'e': 0.0019208259560557013}",20,2,24.841314710858235,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1252,False,"{'a': 0.005, 'e': 0.0019112457966326377}",20,14,10.07879924761908,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1253,False,"{'a': 0.005, 'e': 0.0019017134184540325}",20,13,12.985642618824055,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1254,False,"{'a': 0.005, 'e': 0.001892228583209938}",25,13,23.436175485242153,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1255,False,"{'a': 0.005, 'e': 0.0018827910537789773}",25,18,11.905832433460123,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1256,False,"{'a': 0.005, 'e': 0.0018734005942224233}",20,10,16.719918261496936,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1257,False,"{'a': 0.005, 'e': 0.0018640569697782978}",20,6,21.942663652281492,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1258,False,"{'a': 0.005, 'e': 0.0018547599468555032}",25,14,21.312774568084645,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1259,False,"{'a': 0.005, 'e': 0.0018455092930279823}",20,3,25.21760602519422,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1260,False,"{'a': 0.005, 'e': 0.0018363047770289071}",25,13,20.422395571176544,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1261,False,"{'a': 0.005, 'e': 0.001827146168744899}",20,15,10.18996672400788,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1262,False,"{'a': 0.005, 'e': 0.0018180332392102713}",30,3,42.80215713553288,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
1263,False,"{'a': 0.005, 'e': 0.0018089657606013153}",25,18,13.379236397914077,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1264,False,"{'a': 0.005, 'e': 0.0017999435062305911}",20,0,33.609128422097356,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1265,False,"{'a': 0.005, 'e': 0.0017909662505412698}",25,13,21.67741642342343,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1266,False,"{'a': 0.005, 'e': 0.0017820337691014916}",25,15,16.583226025562176,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1267,False,"{'a': 0.005, 'e': 0.0017731458385987554}",20,7,26.29448251402507,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1268,False,"{'a': 0.005, 'e': 0.0017643022368343355}",20,10,17.6867878816176,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1269,False,"{'a': 0.005, 'e': 0.0017555027427177273}",25,17,14.273878345639517,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1270,False,"{'a': 0.005, 'e': 0.0017467471362611182}",20,9,20.139788721222445,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1271,False,"{'a': 0.005, 'e': 0.0017380351985738934}",20,3,24.40728812620669,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1272,False,"{'a': 0.005, 'e': 0.0017293667118571557}",25,17,18.128703893867925,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1273,False,"{'a': 0.005, 'e': 0.0017207414593982857}",20,15,10.674367094958075,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1274,False,"{'a': 0.005, 'e': 0.0017121592255655228}",20,12,14.409779904752064,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1275,False,"{'a': 0.005, 'e': 0.001703619795802574}",20,12,13.723377740527821,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1276,False,"{'a': 0.005, 'e': 0.0016951229566232505}",25,0,37.29469742163694,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1277,False,"{'a': 0.005, 'e': 0.0016866684956061305}",35,24,22.08794912496941,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1278,False,"{'a': 0.005, 'e': 0.0016782562013892464}",35,23,19.256822645154777,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1279,False,"{'a': 0.005, 'e': 0.0016698858636648077}",30,24,11.083526027838163,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1280,False,"{'a': 0.005, 'e': 0.001661557273173934}",20,11,18.22550687211466,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1281,False,"{'a': 0.005, 'e': 0.001653270221701429}",25,7,34.864807495262426,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1282,False,"{'a': 0.005, 'e': 0.0016450245020705747}",20,10,19.53561015347236,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1283,False,"{'a': 0.005, 'e': 0.0016368199081379503}",30,20,18.946389666915938,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1284,False,"{'a': 0.005, 'e': 0.0016286562347882806}",30,13,27.09801008056759,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1285,False,"{'a': 0.005, 'e': 0.0016205332779293067}",20,13,13.664859115477647,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1286,False,"{'a': 0.005, 'e': 0.0016124508344866836}",30,8,32.220622971774,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1287,False,"{'a': 0.005, 'e': 0.0016044087023989032}",25,14,21.44531323618173,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1288,False,"{'a': 0.005, 'e': 0.0015964066806122474}",30,20,15.95213469305779,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1289,False,"{'a': 0.005, 'e': 0.001588444569075753}",20,1,29.3310467945382,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1290,False,"{'a': 0.005, 'e': 0.001580522168736217}",30,7,37.71778237974158,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1291,False,"{'a': 0.005, 'e': 0.0015726392815332184}",30,21,19.826693546331867,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1292,False,"{'a': 0.005, 'e': 0.0015647957103941666}",30,18,21.9679932899043,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1293,False,"{'a': 0.005, 'e': 0.0015569912592293745}",20,13,15.16610033856115,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1294,False,"{'a': 0.005, 'e': 0.0015492257329271562}",20,8,25.797903572350997,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1295,False,"{'a': 0.005, 'e': 0.001541498937348949}",20,14,9.803412406205759,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1296,False,"{'a': 0.005, 'e': 0.001533810679324463}",25,7,30.5788313206216,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1297,False,"{'a': 0.005, 'e': 0.0015261607666468464}",20,9,18.850433337550225,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1298,False,"{'a': 0.005, 'e': 0.0015185490080678835}",25,17,17.007989219721345,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1299,False,"{'a': 0.005, 'e': 0.0015109752132932135}",20,6,29.003279419115103,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1300,False,"{'a': 0.005, 'e': 0.0015034391929775724}",25,15,19.06978197423732,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1301,False,"{'a': 0.005, 'e': 0.0014959407587200602}",25,15,14.053243782688002,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1302,False,"{'a': 0.005, 'e': 0.0014884797230594294}",20,7,21.439969985156697,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1303,False,"{'a': 0.005, 'e': 0.0014810558994693987}",25,4,30.11313586284698,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1304,False,"{'a': 0.005, 'e': 0.0014736691023539948}",20,16,8.108462722064916,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1305,False,"{'a': 0.005, 'e': 0.001466319147042903}",20,9,18.03502313868438,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1306,False,"{'a': 0.005, 'e': 0.0014590058497868585}",20,16,8.919678972442117,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1307,False,"{'a': 0.005, 'e': 0.0014517290277530485}",25,10,26.210601481038356,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1308,False,"{'a': 0.005, 'e': 0.0014444884990205433}",30,17,22.468785548702783,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1309,False,"{'a': 0.005, 'e': 0.0014372840825757473}",20,9,16.699453642891786,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1310,False,"{'a': 0.005, 'e': 0.0014301155983078744}",25,18,15.488558039812402,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1311,False,"{'a': 0.005, 'e': 0.0014229828670044445}",20,8,21.417525987064153,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1312,False,"{'a': 0.005, 'e': 0.0014158857103468022}",25,11,27.049064137756208,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1313,False,"{'a': 0.005, 'e': 0.0014088239509056637}",20,2,33.54473942721973,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1314,False,"{'a': 0.005, 'e': 0.0014017974121366744}",30,18,21.534141873105774,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1315,False,"{'a': 0.005, 'e': 0.0013948059183759988}",35,18,34.339533220720824,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1316,False,"{'a': 0.005, 'e': 0.001387849294835929}",25,9,30.32353425750071,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1317,False,"{'a': 0.005, 'e': 0.0013809273676005135}",20,15,8.80298003249591,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1318,False,"{'a': 0.005, 'e': 0.0013740399636212118}",25,18,11.016224290517435,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1319,False,"{'a': 0.005, 'e': 0.001367186910712565}",20,11,12.432091834823641,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1320,False,"{'a': 0.005, 'e': 0.0013603680375478928}",25,11,21.33567498278486,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1321,False,"{'a': 0.005, 'e': 0.001353583173655013}",25,1,33.199547912343455,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1322,False,"{'a': 0.005, 'e': 0.0013468321494119735}",25,18,12.324105721162281,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1323,False,"{'a': 0.005, 'e': 0.001340114796042817}",20,11,16.124656306949763,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1324,False,"{'a': 0.005, 'e': 0.0013334309456133593}",25,10,23.813552040427414,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1325,False,"{'a': 0.005, 'e': 0.0013267804310269915}",25,8,32.89969118942189,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1326,False,"{'a': 0.005, 'e': 0.0013201630860205026}",25,6,26.372492800451212,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1327,False,"{'a': 0.005, 'e': 0.0013135787451599226}",20,8,21.989322295215338,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1328,False,"{'a': 0.005, 'e': 0.0013070272438363863}",25,17,12.972070411459866,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
